Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
5/16/2016,2016,5,16,Monday,20,2016-20,204.96,207.34,204.89,206.78,77486800,185.65,0.0098654,185.4585714,184.3492
5/17/2016,2016,5,17,Tuesday,20,2016-20,206.46,206.8,204.23,204.85,114924900,183.92,-0.009333582,185.17,184.4442
5/18/2016,2016,5,18,Wednesday,20,2016-20,204.44,206.3,203.63,204.91,120062100,183.97,0.000292698,185.0071429,184.5794
5/19/2016,2016,5,19,Thursday,20,2016-20,204.06,204.54,202.78,204.2,115430500,183.34,-0.003464823,184.8707143,184.6844
5/20/2016,2016,5,20,Friday,20,2016-20,204.92,206.1,204.86,205.49,104990400,184.49,0.006317208,184.7114286,184.8096
5/23/2016,2016,5,23,Monday,21,2016-21,205.51,205.84,204.99,205.21,58682600,184.24,-0.001362581,184.65,184.8722
5/24/2016,2016,5,24,Tuesday,21,2016-21,206.17,208.24,206.14,207.87,93537800,186.63,0.012962228,184.8335714,184.9872
5/25/2016,2016,5,25,Wednesday,21,2016-21,208.67,209.77,207.87,209.28,76621400,187.9,0.006783223,185.11,185.1336
5/26/2016,2016,5,26,Thursday,21,2016-21,209.44,209.71,208.97,209.34,55280700,187.95,0.000286827,185.3421429,185.26
5/27/2016,2016,5,27,Friday,21,2016-21,209.53,210.25,209.47,210.24,64211200,188.76,0.004299229,185.6214286,185.3796
5/31/2016,2016,5,31,Tuesday,22,2016-22,210.56,210.69,209.18,209.84,109879400,188.4,-0.00190267,185.7107143,185.4776
6/1/2016,2016,6,1,Wednesday,22,2016-22,209.12,210.48,208.89,210.27,69936200,188.79,0.002049166,185.9528571,185.5782
6/2/2016,2016,6,2,Thursday,22,2016-22,209.8,210.93,209.24,210.91,63044700,189.36,0.003043822,186.2314286,185.6922
6/3/2016,2016,6,3,Friday,22,2016-22,210.25,210.69,208.86,210.28,101757100,188.79,-0.002987123,186.585,185.819
6/6/2016,2016,6,6,Monday,23,2016-23,210.7,211.77,210.51,211.35,64887000,189.76,0.005088474,186.8785714,185.9668
6/7/2016,2016,6,7,Tuesday,23,2016-23,211.53,212.34,211.5,211.68,60974800,190.05,0.001561215,187.3164286,186.1184
6/8/2016,2016,6,8,Wednesday,23,2016-23,211.84,212.52,211.69,212.37,66170900,190.67,0.003259753,187.795,186.2486
6/9/2016,2016,6,9,Thursday,23,2016-23,211.51,212.22,211.19,212.08,73786900,190.41,-0.001365735,188.3,186.3574
6/10/2016,2016,6,10,Friday,23,2016-23,210.46,210.86,209.43,210.07,113829200,188.61,-0.009477534,188.5942857,186.4392
6/13/2016,2016,6,13,Monday,24,2016-24,209.36,210.37,208.35,208.45,117751200,187.15,-0.007711901,188.8021429,186.4666
6/14/2016,2016,6,14,Tuesday,24,2016-24,208,208.74,206.92,208.04,125059300,186.78,-0.001966624,188.8128571,186.4986
6/15/2016,2016,6,15,Wednesday,24,2016-24,208.04,209.36,207.53,207.75,109124500,186.52,-0.001393833,188.7142857,186.5624
6/16/2016,2016,6,16,Thursday,24,2016-24,207.75,208.57,205.59,208.37,149533100,187.08,0.002984048,188.6521429,186.5974
6/17/2016,2016,6,17,Friday,24,2016-24,207.17,207.2,205.75,206.52,117055700,186.38,-0.003723754,188.4821429,186.6628
6/20/2016,2016,6,20,Monday,25,2016-25,208.82,209.61,207.75,207.85,82789600,187.58,0.006439881,188.4235714,186.7422
6/21/2016,2016,6,21,Tuesday,25,2016-25,208.3,208.92,207.78,208.44,72461700,188.12,0.002838414,188.3757143,186.8412
6/22/2016,2016,6,22,Wednesday,25,2016-25,208.65,209.5,207.93,208.1,95560500,187.81,-0.001630953,188.265,186.8998
6/23/2016,2016,6,23,Thursday,25,2016-25,209.81,210.87,209.27,210.81,102731400,190.26,0.013022463,188.37,186.97
6/24/2016,2016,6,24,Friday,25,2016-25,203.63,210.85,202.72,203.24,333444400,183.42,-0.035908892,187.9171429,186.9032
6/27/2016,2016,6,27,Monday,26,2016-26,201.59,201.6,198.65,199.6,230775800,180.14,-0.017910088,187.2092857,186.775
6/28/2016,2016,6,28,Tuesday,26,2016-26,201.48,203.23,201.12,203.2,159382400,183.39,0.018036041,186.6892857,186.6856
6/29/2016,2016,6,29,Wednesday,26,2016-26,204.84,206.93,204.72,206.66,137328600,186.51,0.017027648,186.4107143,186.6468
6/30/2016,2016,6,30,Thursday,26,2016-26,207.21,209.54,206.56,209.48,165021900,189.05,0.013645556,186.4421429,186.6552
7/1/2016,2016,7,1,Friday,26,2016-26,209.48,210.49,209.29,209.92,106055300,189.45,0.002100422,186.6064286,186.6918
7/5/2016,2016,7,5,Tuesday,27,2016-27,208.95,209.08,207.71,208.41,109803700,188.09,-0.007193107,186.7,186.7012
7/6/2016,2016,7,6,Wednesday,27,2016-27,207.83,209.8,207.06,209.66,96021500,189.22,0.005997839,186.8928571,186.7396
7/7/2016,2016,7,7,Thursday,27,2016-27,209.87,210.65,208.63,209.53,85593800,189.1,-0.000620296,187.0371429,186.7702
7/8/2016,2016,7,8,Friday,27,2016-27,211.05,212.94,210.78,212.65,133971000,191.92,0.014890444,187.4328571,186.8494
7/11/2016,2016,7,11,Monday,28,2016-28,213.19,214.07,212.95,213.4,73633900,192.59,0.003526966,187.7907143,186.9762
7/12/2016,2016,7,12,Tuesday,28,2016-28,214.53,215.3,213.43,214.95,101275600,193.99,0.007263419,188.21,187.151
7/13/2016,2016,7,13,Wednesday,28,2016-28,215.44,215.45,214.35,214.92,87324100,193.96,-0.000139616,188.6492857,187.2958
7/14/2016,2016,7,14,Thursday,28,2016-28,216.4,216.67,215.66,216.12,91230900,195.05,0.005583463,188.9914286,187.4948
7/15/2016,2016,7,15,Friday,28,2016-28,216.78,217.01,215.31,215.83,107155400,194.79,-0.001341666,189.8035714,187.7094
7/18/2016,2016,7,18,Monday,29,2016-29,215.97,216.6,215.67,216.41,58725900,195.31,0.002687171,190.8871429,187.935
7/19/2016,2016,7,19,Tuesday,29,2016-29,215.92,216.23,215.63,216.19,54345700,195.11,-0.001016502,191.7242857,188.1432
7/20/2016,2016,7,20,Wednesday,29,2016-29,216.19,217.37,216.19,217.09,58159500,195.92,0.004162899,192.3964286,188.3646
7/21/2016,2016,7,21,Thursday,29,2016-29,216.96,217.22,215.75,216.27,67777300,195.18,-0.003777105,192.8342857,188.5252
7/22/2016,2016,7,22,Friday,29,2016-29,216.41,217.3,216.1,217.24,62787500,196.06,0.004485012,193.3064286,188.7384
7/25/2016,2016,7,25,Monday,30,2016-30,217,217.06,215.97,216.65,55873100,195.53,-0.002715882,193.8378571,188.9398
7/26/2016,2016,7,26,Tuesday,30,2016-30,216.53,217.17,215.76,216.75,70080500,195.62,0.000461606,194.295,189.1754
7/27/2016,2016,7,27,Wednesday,30,2016-30,217.19,217.27,215.62,216.52,84083900,195.41,-0.001061008,194.7457143,189.3706
7/28/2016,2016,7,28,Thursday,30,2016-30,216.29,217.11,215.75,216.77,65035700,195.63,0.001154512,195.0107143,189.6048
7/29/2016,2016,7,29,Friday,30,2016-30,216.46,217.54,216.13,217.12,79519400,195.95,0.001614608,195.2507143,189.8444
8/1/2016,2016,8,1,Monday,31,2016-31,217.19,217.65,216.41,216.94,73311400,195.79,-0.000829014,195.3792857,190.0934
8/2/2016,2016,8,2,Tuesday,31,2016-31,216.65,216.83,214.57,215.55,92295500,194.53,-0.006407391,195.42,190.2942
8/3/2016,2016,8,3,Wednesday,31,2016-31,215.48,216.25,215.13,216.18,53993600,195.1,0.002922917,195.4235714,190.5114
8/4/2016,2016,8,4,Thursday,31,2016-31,216.31,216.78,214.25,216.41,46585500,195.31,0.001063806,195.4607143,190.685
8/5/2016,2016,8,5,Friday,31,2016-31,216.41,218.23,216.41,218.18,71892200,196.91,0.008178896,195.575,190.8652
8/8/2016,2016,8,8,Monday,32,2016-32,218.4,218.52,217.74,218.05,39906500,196.79,-0.000595763,195.695,191.042
8/9/2016,2016,8,9,Tuesday,32,2016-32,218.13,218.76,217.8,218.18,51251700,196.91,0.000596118,195.7657143,191.205
8/10/2016,2016,8,10,Wednesday,32,2016-32,218.31,218.4,217.23,217.64,57941100,196.42,-0.002474958,195.8542857,191.3654
8/11/2016,2016,8,11,Thursday,32,2016-32,218.26,218.94,217.95,218.65,72504300,197.33,0.004640816,195.945,191.5362
8/12/2016,2016,8,12,Friday,32,2016-32,218.29,218.71,217.99,218.46,61313500,197.16,-0.000869067,196.0614286,191.6922
8/15/2016,2016,8,15,Monday,33,2016-33,218.89,219.5,218.88,219.09,49813500,197.73,0.002883595,196.2121429,191.871
8/16/2016,2016,8,16,Tuesday,33,2016-33,218.6,218.68,217.96,217.96,53213600,196.71,-0.005157397,196.305,192.01
8/17/2016,2016,8,17,Wednesday,33,2016-33,218,218.53,217.02,218.37,75134300,197.08,0.001880859,196.4085714,192.1506
8/18/2016,2016,8,18,Thursday,33,2016-33,218.34,218.9,218.21,218.86,52989300,197.52,0.002244168,196.5207143,192.2876
8/19/2016,2016,8,19,Friday,33,2016-33,218.31,218.75,217.74,218.54,75443000,197.23,-0.001462222,196.6235714,192.424
8/22/2016,2016,8,22,Monday,34,2016-34,218.26,218.8,217.83,218.53,61368800,197.22,-4.57E-05,196.8157143,192.5962
8/23/2016,2016,8,23,Tuesday,34,2016-34,219.25,219.6,218.9,218.97,53399200,197.62,0.002013514,196.9957143,192.8056
8/24/2016,2016,8,24,Wednesday,34,2016-34,218.8,218.91,217.36,217.85,71728900,196.61,-0.00511482,197.0885714,193.0022
8/25/2016,2016,8,25,Thursday,34,2016-34,217.4,218.19,217.22,217.7,69224800,196.47,-0.000688866,197.0571429,193.2012
8/26/2016,2016,8,26,Friday,34,2016-34,217.92,219.12,216.25,217.29,122506300,196.1,-0.001883183,197.0078571,193.3816
8/29/2016,2016,8,29,Monday,35,2016-35,217.44,218.67,217.4,218.36,70502200,197.07,0.004924438,197.0192857,193.5954
8/30/2016,2016,8,30,Tuesday,35,2016-35,218.26,218.59,217.35,218,58114500,196.74,-0.001648689,197.0421429,193.7786
8/31/2016,2016,8,31,Wednesday,35,2016-35,217.61,217.75,216.47,217.38,85269500,196.18,-0.002844154,196.96,193.9398
9/1/2016,2016,9,1,Thursday,35,2016-35,217.37,217.73,216.03,217.39,97844200,196.19,4.60E-05,196.8907143,194.1074
9/2/2016,2016,9,2,Friday,35,2016-35,218.39,218.87,217.7,218.37,79293900,197.08,0.004507948,196.8442857,194.2438
9/6/2016,2016,9,6,Tuesday,36,2016-36,218.7,219.12,217.86,219.03,56702100,197.67,0.003022679,196.9128571,194.5288
9/7/2016,2016,9,7,Wednesday,36,2016-36,218.84,219.22,218.3,219.01,76554900,197.66,-9.15E-05,196.9542857,194.8792
9/8/2016,2016,9,8,Thursday,36,2016-36,218.62,218.94,218.15,218.51,74102900,197.2,-0.002282926,196.9314286,195.1554
9/9/2016,2016,9,9,Friday,36,2016-36,216.97,217.03,213.25,213.28,221589100,192.48,-0.023934887,196.5921429,195.2748
9/12/2016,2016,9,12,Monday,37,2016-37,212.39,216.81,212.31,216.34,168110900,195.25,0.01434745,196.4514286,195.3988
9/13/2016,2016,9,13,Tuesday,37,2016-37,214.84,215.15,212.5,213.23,182828800,192.44,-0.014375685,196.0814286,195.4586
9/14/2016,2016,9,14,Wednesday,37,2016-37,213.29,214.7,212.5,213.15,134185500,192.37,-0.000375208,195.7785714,195.5442
9/15/2016,2016,9,15,Thursday,37,2016-37,212.96,215.73,212.75,215.28,134427900,194.29,0.009993055,195.6228571,195.6456
9/16/2016,2016,9,16,Friday,37,2016-37,213.48,213.69,212.57,213.37,155236400,193.54,-0.003865487,195.44,195.7344
